NCI,Start_Time,End_Time,Duration_Minutes,Recommendation
358531244,2025-01-10 01:45:00,2025-01-10 02:15:00,45,Shut Down (Low Utilization)
358531244,2025-01-10 02:45:00,2025-01-10 03:30:00,60,Shut Down (Low Utilization)
358531244,2025-01-10 04:00:00,2025-01-10 05:15:00,90,Shut Down (Low Utilization)
358531244,2025-01-11 01:00:00,2025-01-11 01:15:00,30,Shut Down (Low Utilization)
358531244,2025-01-11 02:00:00,2025-01-11 02:15:00,30,Shut Down (Low Utilization)
358531244,2025-01-11 02:45:00,2025-01-11 03:30:00,60,Shut Down (Low Utilization)
358531244,2025-01-11 05:30:00,2025-01-11 06:45:00,90,Shut Down (Low Utilization)
358531244,2025-01-12 01:00:00,2025-01-12 01:15:00,30,Shut Down (Low Utilization)
358531244,2025-01-12 01:45:00,2025-01-12 02:15:00,45,Shut Down (Low Utilization)
358531244,2025-01-12 04:15:00,2025-01-12 04:30:00,30,Shut Down (Low Utilization)
358531244,2025-01-12 05:30:00,2025-01-12 06:15:00,60,Shut Down (Low Utilization)
358531244,2025-01-13 00:00:00,2025-01-13 00:15:00,30,Shut Down (Low Utilization)
358531244,2025-01-13 01:30:00,2025-01-13 01:45:00,30,Shut Down (Low Utilization)
358531244,2025-01-13 02:45:00,2025-01-13 03:00:00,30,Shut Down (Low Utilization)
358531244,2025-01-13 03:45:00,2025-01-13 04:15:00,45,Shut Down (Low Utilization)
358531244,2025-01-13 04:45:00,2025-01-13 05:00:00,30,Shut Down (Low Utilization)
358531244,2025-01-14 00:00:00,2025-01-14 00:30:00,45,Shut Down (Low Utilization)
358531244,2025-01-14 02:00:00,2025-01-14 02:15:00,30,Shut Down (Low Utilization)
358531244,2025-01-14 03:30:00,2025-01-14 04:00:00,45,Shut Down (Low Utilization)
358531244,2025-01-14 04:30:00,2025-01-14 04:45:00,30,Shut Down (Low Utilization)
358531244,2025-01-15 02:00:00,2025-01-15 02:45:00,60,Shut Down (Low Utilization)
358531244,2025-01-15 05:00:00,2025-01-15 05:45:00,60,Shut Down (Low Utilization)
358531244,2025-01-16 00:30:00,2025-01-16 00:45:00,30,Shut Down (Low Utilization)
358531244,2025-01-16 01:45:00,2025-01-16 02:00:00,30,Shut Down (Low Utilization)
358531244,2025-01-16 02:45:00,2025-01-16 04:30:00,120,Shut Down (Low Utilization)
358531244,2025-01-16 05:15:00,2025-01-16 05:45:00,45,Shut Down (Low Utilization)
358531244,2025-01-17 00:15:00,2025-01-17 01:00:00,60,Shut Down (Low Utilization)
358531244,2025-01-17 01:30:00,2025-01-17 01:45:00,30,Shut Down (Low Utilization)
358531244,2025-01-17 03:00:00,2025-01-17 04:00:00,75,Shut Down (Low Utilization)
358531244,2025-01-17 04:30:00,2025-01-17 04:45:00,30,Shut Down (Low Utilization)
358531244,2025-01-17 05:15:00,2025-01-17 05:30:00,30,Shut Down (Low Utilization)
358531244,2025-01-18 01:00:00,2025-01-18 02:15:00,90,Shut Down (Low Utilization)
358531244,2025-01-18 03:00:00,2025-01-18 03:15:00,30,Shut Down (Low Utilization)
358531244,2025-01-18 05:15:00,2025-01-18 05:30:00,30,Shut Down (Low Utilization)
358531244,2025-01-19 01:45:00,2025-01-19 02:15:00,45,Shut Down (Low Utilization)
358531244,2025-01-19 03:30:00,2025-01-19 05:15:00,120,Shut Down (Low Utilization)
358531244,2025-01-19 06:00:00,2025-01-19 06:15:00,30,Shut Down (Low Utilization)
358531244,2025-01-20 00:00:00,2025-01-20 01:30:00,105,Shut Down (Low Utilization)
358531244,2025-01-20 02:30:00,2025-01-20 02:45:00,30,Shut Down (Low Utilization)
358531244,2025-01-20 03:45:00,2025-01-20 04:45:00,75,Shut Down (Low Utilization)
358531244,2025-01-21 00:30:00,2025-01-21 00:45:00,30,Shut Down (Low Utilization)
358531244,2025-01-21 01:30:00,2025-01-21 02:00:00,45,Shut Down (Low Utilization)
358531244,2025-01-21 02:30:00,2025-01-21 02:45:00,30,Shut Down (Low Utilization)
358531244,2025-01-21 04:15:00,2025-01-21 04:45:00,45,Shut Down (Low Utilization)
358531244,2025-01-22 00:45:00,2025-01-22 01:45:00,75,Shut Down (Low Utilization)
358531244,2025-01-22 02:15:00,2025-01-22 02:30:00,30,Shut Down (Low Utilization)
358531244,2025-01-22 03:45:00,2025-01-22 05:15:00,105,Shut Down (Low Utilization)
358531244,2025-01-23 00:00:00,2025-01-23 01:15:00,90,Shut Down (Low Utilization)
358531244,2025-01-23 01:45:00,2025-01-23 02:15:00,45,Shut Down (Low Utilization)
358531244,2025-01-23 02:45:00,2025-01-23 03:00:00,30,Shut Down (Low Utilization)
358531244,2025-01-23 03:45:00,2025-01-23 04:00:00,30,Shut Down (Low Utilization)
358531244,2025-01-23 04:45:00,2025-01-23 05:15:00,45,Shut Down (Low Utilization)
358531244,2025-01-24 00:00:00,2025-01-24 01:15:00,90,Shut Down (Low Utilization)
358531244,2025-01-24 04:30:00,2025-01-24 05:30:00,75,Shut Down (Low Utilization)
358531244,2025-01-25 01:00:00,2025-01-25 01:15:00,30,Shut Down (Low Utilization)
358531244,2025-01-25 01:45:00,2025-01-25 02:00:00,30,Shut Down (Low Utilization)
358531244,2025-01-25 02:30:00,2025-01-25 02:45:00,30,Shut Down (Low Utilization)
358531244,2025-01-25 03:45:00,2025-01-25 04:30:00,60,Shut Down (Low Utilization)
358531244,2025-01-25 05:00:00,2025-01-25 05:15:00,30,Shut Down (Low Utilization)
358531244,2025-01-25 05:45:00,2025-01-25 06:00:00,30,Shut Down (Low Utilization)
358531244,2025-01-25 06:30:00,2025-01-25 06:45:00,30,Shut Down (Low Utilization)
358531244,2025-01-26 01:30:00,2025-01-26 01:45:00,30,Shut Down (Low Utilization)
358531244,2025-01-26 02:30:00,2025-01-26 02:45:00,30,Shut Down (Low Utilization)
358531244,2025-01-26 03:15:00,2025-01-26 04:45:00,105,Shut Down (Low Utilization)
358531244,2025-01-26 05:45:00,2025-01-26 06:00:00,30,Shut Down (Low Utilization)
358531244,2025-01-26 06:30:00,2025-01-26 06:45:00,30,Shut Down (Low Utilization)
358531244,2025-01-27 00:30:00,2025-01-27 01:30:00,75,Shut Down (Low Utilization)
358531244,2025-01-27 02:30:00,2025-01-27 03:00:00,45,Shut Down (Low Utilization)
358531244,2025-01-27 04:45:00,2025-01-27 05:15:00,45,Shut Down (Low Utilization)
358531244,2025-01-28 02:30:00,2025-01-28 02:45:00,30,Shut Down (Low Utilization)
358531244,2025-01-28 04:30:00,2025-01-28 05:15:00,60,Shut Down (Low Utilization)
358531244,2025-01-29 00:00:00,2025-01-29 01:00:00,75,Shut Down (Low Utilization)
358531244,2025-01-29 01:30:00,2025-01-29 02:30:00,75,Shut Down (Low Utilization)
358531244,2025-01-29 04:30:00,2025-01-29 05:00:00,45,Shut Down (Low Utilization)
358531244,2025-01-29 05:30:00,2025-01-29 05:45:00,30,Shut Down (Low Utilization)
358531244,2025-01-30 00:45:00,2025-01-30 01:00:00,30,Shut Down (Low Utilization)
358531244,2025-01-30 01:45:00,2025-01-30 02:00:00,30,Shut Down (Low Utilization)
358531244,2025-01-30 03:00:00,2025-01-30 03:15:00,30,Shut Down (Low Utilization)
358531244,2025-01-30 04:30:00,2025-01-30 05:00:00,45,Shut Down (Low Utilization)
358531244,2025-01-31 00:00:00,2025-01-31 00:45:00,60,Shut Down (Low Utilization)
358531244,2025-01-31 01:15:00,2025-01-31 01:30:00,30,Shut Down (Low Utilization)
358531244,2025-01-31 02:15:00,2025-01-31 02:45:00,45,Shut Down (Low Utilization)
358531244,2025-01-31 03:15:00,2025-01-31 03:45:00,45,Shut Down (Low Utilization)
358531244,2025-01-31 04:15:00,2025-01-31 04:45:00,45,Shut Down (Low Utilization)
358531244,2025-02-01 02:00:00,2025-02-01 02:30:00,45,Shut Down (Low Utilization)
358531244,2025-02-01 03:00:00,2025-02-01 03:15:00,30,Shut Down (Low Utilization)
358531244,2025-02-01 03:45:00,2025-02-01 04:00:00,30,Shut Down (Low Utilization)
358531244,2025-02-02 02:30:00,2025-02-02 02:45:00,30,Shut Down (Low Utilization)
358531244,2025-02-02 03:15:00,2025-02-02 03:45:00,45,Shut Down (Low Utilization)
358531244,2025-02-02 04:15:00,2025-02-02 05:30:00,90,Shut Down (Low Utilization)
358531244,2025-02-02 06:00:00,2025-02-02 06:45:00,60,Shut Down (Low Utilization)
358531244,2025-02-03 00:15:00,2025-02-03 00:30:00,30,Shut Down (Low Utilization)
358531244,2025-02-03 03:00:00,2025-02-03 03:15:00,30,Shut Down (Low Utilization)
358531244,2025-02-03 03:45:00,2025-02-03 05:00:00,90,Shut Down (Low Utilization)
358531244,2025-02-03 05:30:00,2025-02-03 05:45:00,30,Shut Down (Low Utilization)
358531244,2025-02-04 00:45:00,2025-02-04 01:00:00,30,Shut Down (Low Utilization)
358531244,2025-02-04 01:30:00,2025-02-04 02:00:00,45,Shut Down (Low Utilization)
358531244,2025-02-04 05:30:00,2025-02-04 05:45:00,30,Shut Down (Low Utilization)
358531244,2025-02-05 00:45:00,2025-02-05 01:00:00,30,Shut Down (Low Utilization)
358531244,2025-02-05 01:45:00,2025-02-05 02:30:00,60,Shut Down (Low Utilization)
358531244,2025-02-05 04:30:00,2025-02-05 05:30:00,75,Shut Down (Low Utilization)
358531244,2025-02-06 00:00:00,2025-02-06 01:15:00,90,Shut Down (Low Utilization)
358531244,2025-02-06 02:45:00,2025-02-06 03:15:00,45,Shut Down (Low Utilization)
358531244,2025-02-06 04:45:00,2025-02-06 05:00:00,30,Shut Down (Low Utilization)
358531244,2025-02-07 01:15:00,2025-02-07 01:30:00,30,Shut Down (Low Utilization)
358531244,2025-02-07 04:00:00,2025-02-07 05:15:00,90,Shut Down (Low Utilization)
358531244,2025-02-08 01:00:00,2025-02-08 02:45:00,120,Shut Down (Low Utilization)
358531244,2025-02-08 05:30:00,2025-02-08 05:45:00,30,Shut Down (Low Utilization)
358531244,2025-02-09 02:00:00,2025-02-09 02:30:00,45,Shut Down (Low Utilization)
358531244,2025-02-09 04:00:00,2025-02-09 04:45:00,60,Shut Down (Low Utilization)
358531244,2025-02-09 05:30:00,2025-02-09 06:45:00,90,Shut Down (Low Utilization)
358531244,2025-02-10 00:30:00,2025-02-10 01:00:00,45,Shut Down (Low Utilization)
358531244,2025-02-10 01:45:00,2025-02-10 02:00:00,30,Shut Down (Low Utilization)
358531244,2025-02-10 04:00:00,2025-02-10 04:30:00,45,Shut Down (Low Utilization)
358531244,2025-02-10 05:00:00,2025-02-10 05:15:00,30,Shut Down (Low Utilization)
358531244,2025-02-11 00:00:00,2025-02-11 01:30:00,105,Shut Down (Low Utilization)
358531244,2025-02-11 03:15:00,2025-02-11 03:30:00,30,Shut Down (Low Utilization)
358531244,2025-02-12 00:30:00,2025-02-12 01:15:00,60,Shut Down (Low Utilization)
358531244,2025-02-12 01:45:00,2025-02-12 02:00:00,30,Shut Down (Low Utilization)
358531244,2025-02-12 02:45:00,2025-02-12 03:15:00,45,Shut Down (Low Utilization)
358531244,2025-02-12 04:00:00,2025-02-12 04:15:00,30,Shut Down (Low Utilization)
358531244,2025-02-13 00:00:00,2025-02-13 00:30:00,45,Shut Down (Low Utilization)
358531244,2025-02-13 01:45:00,2025-02-13 03:30:00,120,Shut Down (Low Utilization)
358531244,2025-02-13 04:30:00,2025-02-13 04:45:00,30,Shut Down (Low Utilization)
358531244,2025-02-13 05:15:00,2025-02-13 05:45:00,45,Shut Down (Low Utilization)
358531244,2025-02-14 01:30:00,2025-02-14 02:00:00,45,Shut Down (Low Utilization)
358531244,2025-02-14 03:30:00,2025-02-14 04:00:00,45,Shut Down (Low Utilization)
358531244,2025-02-14 05:00:00,2025-02-14 05:45:00,60,Shut Down (Low Utilization)
358531244,2025-02-15 01:00:00,2025-02-15 01:45:00,60,Shut Down (Low Utilization)
358531244,2025-02-15 05:45:00,2025-02-15 06:45:00,75,Shut Down (Low Utilization)
358531244,2025-02-16 03:00:00,2025-02-16 03:45:00,60,Shut Down (Low Utilization)
358531244,2025-02-16 04:15:00,2025-02-16 06:15:00,135,Shut Down (Low Utilization)
358531244,2025-02-17 00:45:00,2025-02-17 01:00:00,30,Shut Down (Low Utilization)
358531244,2025-02-17 01:45:00,2025-02-17 02:15:00,45,Shut Down (Low Utilization)
358531244,2025-02-17 03:30:00,2025-02-17 03:45:00,30,Shut Down (Low Utilization)
358531244,2025-02-17 04:15:00,2025-02-17 04:45:00,45,Shut Down (Low Utilization)
358531244,2025-02-18 00:00:00,2025-02-18 00:45:00,60,Shut Down (Low Utilization)
358531244,2025-02-18 02:30:00,2025-02-18 02:45:00,30,Shut Down (Low Utilization)
358531244,2025-02-18 03:30:00,2025-02-18 04:15:00,60,Shut Down (Low Utilization)
358531244,2025-02-18 04:45:00,2025-02-18 05:00:00,30,Shut Down (Low Utilization)
358531244,2025-02-19 00:00:00,2025-02-19 01:00:00,75,Shut Down (Low Utilization)
358531244,2025-02-19 02:00:00,2025-02-19 02:45:00,60,Shut Down (Low Utilization)
358531244,2025-02-19 03:15:00,2025-02-19 03:45:00,45,Shut Down (Low Utilization)
358531244,2025-02-19 04:45:00,2025-02-19 05:00:00,30,Shut Down (Low Utilization)
358531244,2025-02-20 00:45:00,2025-02-20 01:00:00,30,Shut Down (Low Utilization)
358531244,2025-02-20 03:30:00,2025-02-20 03:45:00,30,Shut Down (Low Utilization)
358531244,2025-02-20 04:45:00,2025-02-20 05:00:00,30,Shut Down (Low Utilization)
358531244,2025-02-21 00:30:00,2025-02-21 01:00:00,45,Shut Down (Low Utilization)
358531244,2025-02-21 02:30:00,2025-02-21 03:00:00,45,Shut Down (Low Utilization)
358531244,2025-02-21 03:30:00,2025-02-21 04:00:00,45,Shut Down (Low Utilization)
358531244,2025-02-21 04:30:00,2025-02-21 05:00:00,45,Shut Down (Low Utilization)
358531244,2025-02-22 01:00:00,2025-02-22 01:30:00,45,Shut Down (Low Utilization)
358531244,2025-02-22 04:45:00,2025-02-22 05:00:00,30,Shut Down (Low Utilization)
358531244,2025-02-22 05:30:00,2025-02-22 06:00:00,45,Shut Down (Low Utilization)
358531244,2025-02-23 01:00:00,2025-02-23 01:15:00,30,Shut Down (Low Utilization)
358531244,2025-02-23 02:45:00,2025-02-23 03:15:00,45,Shut Down (Low Utilization)
358531244,2025-02-23 03:45:00,2025-02-23 04:00:00,30,Shut Down (Low Utilization)
358531244,2025-02-23 04:45:00,2025-02-23 05:15:00,45,Shut Down (Low Utilization)
358531244,2025-02-23 06:00:00,2025-02-23 06:45:00,60,Shut Down (Low Utilization)
358531244,2025-02-24 00:30:00,2025-02-24 01:45:00,90,Shut Down (Low Utilization)
358531244,2025-02-24 02:30:00,2025-02-24 03:15:00,60,Shut Down (Low Utilization)
358531244,2025-02-24 03:45:00,2025-02-24 04:30:00,60,Shut Down (Low Utilization)
358531244,2025-02-24 05:30:00,2025-02-24 05:45:00,30,Shut Down (Low Utilization)
358531244,2025-02-25 00:45:00,2025-02-25 02:45:00,135,Shut Down (Low Utilization)
358531244,2025-02-25 04:00:00,2025-02-25 04:45:00,60,Shut Down (Low Utilization)
358531244,2025-02-26 00:45:00,2025-02-26 01:30:00,60,Shut Down (Low Utilization)
358531244,2025-02-26 02:00:00,2025-02-26 02:30:00,45,Shut Down (Low Utilization)
358531244,2025-02-26 04:00:00,2025-02-26 05:00:00,75,Shut Down (Low Utilization)
358531244,2025-02-27 00:15:00,2025-02-27 00:30:00,30,Shut Down (Low Utilization)
358531244,2025-02-27 01:15:00,2025-02-27 01:30:00,30,Shut Down (Low Utilization)
358531244,2025-02-27 04:15:00,2025-02-27 04:30:00,30,Shut Down (Low Utilization)
358531244,2025-02-27 05:00:00,2025-02-27 05:15:00,30,Shut Down (Low Utilization)
358531244,2025-02-28 00:45:00,2025-02-28 01:00:00,30,Shut Down (Low Utilization)
358531244,2025-02-28 01:30:00,2025-02-28 01:45:00,30,Shut Down (Low Utilization)
358531244,2025-02-28 02:45:00,2025-02-28 03:30:00,60,Shut Down (Low Utilization)
358531244,2025-02-28 05:15:00,2025-02-28 05:45:00,45,Shut Down (Low Utilization)
358531244,2025-03-01 01:00:00,2025-03-01 01:30:00,45,Shut Down (Low Utilization)
358531244,2025-03-01 04:00:00,2025-03-01 04:15:00,30,Shut Down (Low Utilization)
358531244,2025-03-02 02:15:00,2025-03-02 02:30:00,30,Shut Down (Low Utilization)
358531244,2025-03-02 03:00:00,2025-03-02 03:15:00,30,Shut Down (Low Utilization)
358531244,2025-03-02 03:45:00,2025-03-02 04:30:00,60,Shut Down (Low Utilization)
358531244,2025-03-02 05:45:00,2025-03-02 06:45:00,75,Shut Down (Low Utilization)
358531244,2025-03-03 00:30:00,2025-03-03 00:45:00,30,Shut Down (Low Utilization)
358531244,2025-03-03 01:30:00,2025-03-03 02:00:00,45,Shut Down (Low Utilization)
358531244,2025-03-03 02:30:00,2025-03-03 02:45:00,30,Shut Down (Low Utilization)
358531244,2025-03-03 04:00:00,2025-03-03 04:15:00,30,Shut Down (Low Utilization)
358531244,2025-03-04 00:15:00,2025-03-04 01:00:00,60,Shut Down (Low Utilization)
358531244,2025-03-04 02:15:00,2025-03-04 02:30:00,30,Shut Down (Low Utilization)
358531244,2025-03-04 03:00:00,2025-03-04 04:00:00,75,Shut Down (Low Utilization)
358531244,2025-03-04 04:30:00,2025-03-04 05:00:00,45,Shut Down (Low Utilization)
358531244,2025-03-05 00:15:00,2025-03-05 01:15:00,75,Shut Down (Low Utilization)
358531244,2025-03-05 03:30:00,2025-03-05 04:00:00,45,Shut Down (Low Utilization)
358531244,2025-03-06 00:00:00,2025-03-06 00:45:00,60,Shut Down (Low Utilization)
358531244,2025-03-07 00:00:00,2025-03-07 00:15:00,30,Shut Down (Low Utilization)
358531244,2025-03-07 02:45:00,2025-03-07 04:45:00,135,Shut Down (Low Utilization)
358531244,2025-03-07 05:15:00,2025-03-07 05:45:00,45,Shut Down (Low Utilization)
358531244,2025-03-08 01:45:00,2025-03-08 02:45:00,75,Shut Down (Low Utilization)
358531244,2025-03-08 03:15:00,2025-03-08 03:30:00,30,Shut Down (Low Utilization)
358531244,2025-03-08 04:15:00,2025-03-08 04:45:00,45,Shut Down (Low Utilization)
358531244,2025-03-08 05:30:00,2025-03-08 05:45:00,30,Shut Down (Low Utilization)
358531244,2025-03-09 01:45:00,2025-03-09 02:30:00,60,Shut Down (Low Utilization)
358531244,2025-03-09 03:15:00,2025-03-09 03:30:00,30,Shut Down (Low Utilization)
358531244,2025-03-09 05:15:00,2025-03-09 06:15:00,75,Shut Down (Low Utilization)
358531244,2025-03-10 00:00:00,2025-03-10 01:45:00,120,Shut Down (Low Utilization)
358531244,2025-03-10 03:15:00,2025-03-10 03:45:00,45,Shut Down (Low Utilization)
358531244,2025-03-10 04:15:00,2025-03-10 05:45:00,105,Shut Down (Low Utilization)
358531244,2025-03-11 00:45:00,2025-03-11 01:45:00,75,Shut Down (Low Utilization)
358531244,2025-03-11 02:15:00,2025-03-11 03:45:00,105,Shut Down (Low Utilization)
358531244,2025-03-12 01:00:00,2025-03-12 02:00:00,75,Shut Down (Low Utilization)
358531244,2025-03-12 04:15:00,2025-03-12 04:45:00,45,Shut Down (Low Utilization)
358531244,2025-03-12 05:15:00,2025-03-12 05:45:00,45,Shut Down (Low Utilization)
358531244,2025-03-13 00:30:00,2025-03-13 02:15:00,120,Shut Down (Low Utilization)
358531244,2025-03-13 04:00:00,2025-03-13 04:15:00,30,Shut Down (Low Utilization)
358531244,2025-03-13 05:00:00,2025-03-13 05:15:00,30,Shut Down (Low Utilization)
358531244,2025-03-14 00:15:00,2025-03-14 01:00:00,60,Shut Down (Low Utilization)
358531244,2025-03-14 03:15:00,2025-03-14 03:30:00,30,Shut Down (Low Utilization)
358531244,2025-03-14 04:00:00,2025-03-14 05:15:00,90,Shut Down (Low Utilization)
358531244,2025-03-15 01:00:00,2025-03-15 01:15:00,30,Shut Down (Low Utilization)
358531244,2025-03-15 02:00:00,2025-03-15 02:15:00,30,Shut Down (Low Utilization)
358531244,2025-03-15 02:45:00,2025-03-15 04:30:00,120,Shut Down (Low Utilization)
358531244,2025-03-15 05:00:00,2025-03-15 05:45:00,60,Shut Down (Low Utilization)
358531244,2025-03-16 01:00:00,2025-03-16 02:30:00,105,Shut Down (Low Utilization)
358531244,2025-03-16 03:00:00,2025-03-16 03:15:00,30,Shut Down (Low Utilization)
358531244,2025-03-16 04:00:00,2025-03-16 04:30:00,45,Shut Down (Low Utilization)
358531244,2025-03-16 05:00:00,2025-03-16 05:30:00,45,Shut Down (Low Utilization)
358531244,2025-03-16 06:00:00,2025-03-16 06:15:00,30,Shut Down (Low Utilization)
358531244,2025-03-17 02:30:00,2025-03-17 03:00:00,45,Shut Down (Low Utilization)
358531244,2025-03-17 03:45:00,2025-03-17 04:30:00,60,Shut Down (Low Utilization)
358531244,2025-03-17 05:15:00,2025-03-17 05:45:00,45,Shut Down (Low Utilization)
358531244,2025-03-18 00:00:00,2025-03-18 00:15:00,30,Shut Down (Low Utilization)
358531244,2025-03-18 01:00:00,2025-03-18 01:15:00,30,Shut Down (Low Utilization)
358531244,2025-03-18 01:45:00,2025-03-18 03:00:00,90,Shut Down (Low Utilization)
358531244,2025-03-18 04:15:00,2025-03-18 04:45:00,45,Shut Down (Low Utilization)
358531244,2025-03-19 01:30:00,2025-03-19 01:45:00,30,Shut Down (Low Utilization)
358531244,2025-03-19 02:45:00,2025-03-19 03:00:00,30,Shut Down (Low Utilization)
358531244,2025-03-19 03:45:00,2025-03-19 04:15:00,45,Shut Down (Low Utilization)
358531244,2025-03-19 05:15:00,2025-03-19 05:45:00,45,Shut Down (Low Utilization)
358531244,2025-03-20 00:15:00,2025-03-20 00:30:00,30,Shut Down (Low Utilization)
358531244,2025-03-20 01:30:00,2025-03-20 02:45:00,90,Shut Down (Low Utilization)
358531244,2025-03-20 03:15:00,2025-03-20 05:00:00,120,Shut Down (Low Utilization)
358531244,2025-03-21 00:00:00,2025-03-21 00:30:00,45,Shut Down (Low Utilization)
358531244,2025-03-21 03:30:00,2025-03-21 04:15:00,60,Shut Down (Low Utilization)
358531244,2025-03-21 05:00:00,2025-03-21 05:15:00,30,Shut Down (Low Utilization)
358531244,2025-03-22 01:00:00,2025-03-22 02:30:00,105,Shut Down (Low Utilization)
358531244,2025-03-22 04:30:00,2025-03-22 04:45:00,30,Shut Down (Low Utilization)
358531244,2025-03-23 01:30:00,2025-03-23 01:45:00,30,Shut Down (Low Utilization)
358531244,2025-03-23 03:00:00,2025-03-23 03:15:00,30,Shut Down (Low Utilization)
358531244,2025-03-23 04:45:00,2025-03-23 05:15:00,45,Shut Down (Low Utilization)
358531244,2025-03-23 06:00:00,2025-03-23 06:15:00,30,Shut Down (Low Utilization)
358531244,2025-03-24 03:00:00,2025-03-24 03:15:00,30,Shut Down (Low Utilization)
358531244,2025-03-25 00:00:00,2025-03-25 00:30:00,45,Shut Down (Low Utilization)
358531244,2025-03-25 03:30:00,2025-03-25 04:00:00,45,Shut Down (Low Utilization)
358531244,2025-03-25 04:30:00,2025-03-25 04:45:00,30,Shut Down (Low Utilization)
358531244,2025-03-25 05:15:00,2025-03-25 05:45:00,45,Shut Down (Low Utilization)
358531244,2025-03-26 00:00:00,2025-03-26 00:15:00,30,Shut Down (Low Utilization)
358531244,2025-03-26 01:00:00,2025-03-26 01:30:00,45,Shut Down (Low Utilization)
358531244,2025-03-26 04:00:00,2025-03-26 04:30:00,45,Shut Down (Low Utilization)
358531244,2025-03-26 05:30:00,2025-03-26 05:45:00,30,Shut Down (Low Utilization)
358531244,2025-03-27 01:15:00,2025-03-27 01:30:00,30,Shut Down (Low Utilization)
358531244,2025-03-27 04:15:00,2025-03-27 04:45:00,45,Shut Down (Low Utilization)
358531244,2025-03-27 05:15:00,2025-03-27 05:30:00,30,Shut Down (Low Utilization)
358531244,2025-03-28 00:00:00,2025-03-28 00:15:00,30,Shut Down (Low Utilization)
358531244,2025-03-28 01:30:00,2025-03-28 02:15:00,60,Shut Down (Low Utilization)
358531244,2025-03-28 02:45:00,2025-03-28 03:00:00,30,Shut Down (Low Utilization)
358531244,2025-03-28 04:00:00,2025-03-28 04:30:00,45,Shut Down (Low Utilization)
358531244,2025-03-28 05:15:00,2025-03-28 05:45:00,45,Shut Down (Low Utilization)
358531244,2025-03-29 01:00:00,2025-03-29 01:30:00,45,Shut Down (Low Utilization)
358531244,2025-03-29 02:00:00,2025-03-29 02:30:00,45,Shut Down (Low Utilization)
358531244,2025-03-29 04:15:00,2025-03-29 05:00:00,60,Shut Down (Low Utilization)
358531244,2025-03-29 06:00:00,2025-03-29 06:30:00,45,Shut Down (Low Utilization)
358531244,2025-03-30 04:15:00,2025-03-30 04:45:00,45,Shut Down (Low Utilization)
358531244,2025-03-30 05:30:00,2025-03-30 05:45:00,30,Shut Down (Low Utilization)
358531244,2025-03-31 03:00:00,2025-03-31 03:30:00,45,Shut Down (Low Utilization)
358531244,2025-03-31 04:45:00,2025-03-31 05:00:00,30,Shut Down (Low Utilization)
358531244,2025-04-01 01:00:00,2025-04-01 01:15:00,30,Shut Down (Low Utilization)
358531244,2025-04-01 01:45:00,2025-04-01 02:30:00,60,Shut Down (Low Utilization)
358531244,2025-04-01 03:30:00,2025-04-01 03:45:00,30,Shut Down (Low Utilization)
358531244,2025-04-01 04:15:00,2025-04-01 04:45:00,45,Shut Down (Low Utilization)
358531244,2025-04-01 05:15:00,2025-04-01 05:45:00,45,Shut Down (Low Utilization)
358531244,2025-04-01 06:15:00,2025-04-01 06:45:00,45,Shut Down (Low Utilization)
358531244,2025-04-02 01:30:00,2025-04-02 02:00:00,45,Shut Down (Low Utilization)
358531244,2025-04-02 03:30:00,2025-04-02 05:30:00,135,Shut Down (Low Utilization)
358531244,2025-04-02 06:00:00,2025-04-02 06:45:00,60,Shut Down (Low Utilization)
358531244,2025-04-03 01:45:00,2025-04-03 02:30:00,60,Shut Down (Low Utilization)
358531244,2025-04-03 04:00:00,2025-04-03 04:15:00,30,Shut Down (Low Utilization)
358531244,2025-04-03 05:15:00,2025-04-03 05:30:00,30,Shut Down (Low Utilization)
358531244,2025-04-04 01:30:00,2025-04-04 01:45:00,30,Shut Down (Low Utilization)
358531244,2025-04-04 02:15:00,2025-04-04 02:30:00,30,Shut Down (Low Utilization)
358531244,2025-04-04 03:30:00,2025-04-04 03:45:00,30,Shut Down (Low Utilization)
358531244,2025-04-04 05:45:00,2025-04-04 06:00:00,30,Shut Down (Low Utilization)
358531244,2025-04-05 01:15:00,2025-04-05 01:45:00,45,Shut Down (Low Utilization)
358531244,2025-04-05 03:00:00,2025-04-05 03:45:00,60,Shut Down (Low Utilization)
358531244,2025-04-05 06:00:00,2025-04-05 06:15:00,30,Shut Down (Low Utilization)
358531244,2025-04-06 02:30:00,2025-04-06 04:00:00,105,Shut Down (Low Utilization)
358531244,2025-04-06 04:45:00,2025-04-06 05:30:00,60,Shut Down (Low Utilization)
358531244,2025-04-07 01:00:00,2025-04-07 02:30:00,105,Shut Down (Low Utilization)
358531244,2025-04-07 03:30:00,2025-04-07 03:45:00,30,Shut Down (Low Utilization)
358531244,2025-04-07 04:15:00,2025-04-07 04:30:00,30,Shut Down (Low Utilization)
358531244,2025-04-08 03:00:00,2025-04-08 03:45:00,60,Shut Down (Low Utilization)
358531244,2025-04-08 04:15:00,2025-04-08 04:45:00,45,Shut Down (Low Utilization)
358531244,2025-04-08 05:45:00,2025-04-08 06:45:00,75,Shut Down (Low Utilization)
358531244,2025-04-09 01:00:00,2025-04-09 02:30:00,105,Shut Down (Low Utilization)
358531244,2025-04-09 03:15:00,2025-04-09 04:00:00,60,Shut Down (Low Utilization)
